graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,1486,1529,0,True,False,False
0,1529,1486,0,True,False,False
0,1486,391,0,True,False,False
0,391,1486,0,True,False,False
0,1486,583,0,True,False,False
0,583,1486,0,True,False,False
0,1094,1486,0,True,False,False
0,1486,1094,0,True,False,False
0,1486,1128,0,True,False,False
0,1128,1486,0,True,False,False
0,1486,479,0,True,False,False
0,479,1486,0,True,False,False
0,1486,489,0,True,False,False
0,489,1486,0,True,False,False
0,1486,1541,0,True,False,False
0,1541,1486,0,True,False,False
0,1447,1486,0,True,False,False
0,1486,1447,0,True,False,False
0,1486,201,0,True,False,False
0,201,1486,0,True,False,False
0,1486,749,0,True,False,False
0,749,1486,0,True,False,False
0,1486,370,0,True,False,False
0,370,1486,0,True,False,False
0,1486,495,0,True,False,False
0,495,1486,0,True,False,False
0,1486,588,0,True,False,False
0,588,1486,0,True,False,False
0,112,1008,0,True,False,False
0,1008,112,0,True,False,False
0,1008,443,0,True,False,False
0,443,1008,0,True,False,False
0,1008,894,0,True,False,False
0,894,1008,0,True,False,False
0,1584,634,0,True,False,False
0,634,1584,0,True,False,False
0,451,965,0,True,False,False
0,965,451,0,True,False,False
0,451,175,0,True,False,False
0,175,451,0,True,False,False
0,451,240,0,True,False,False
0,240,451,0,True,False,False
0,451,185,0,True,False,False
0,185,451,0,True,False,False
0,451,534,0,True,False,False
0,534,451,0,True,False,False
0,451,866,0,True,False,False
0,866,451,0,True,False,False
0,451,4,0,True,False,False
0,4,451,0,True,False,False
0,451,172,0,True,False,False
0,172,451,0,True,False,False
0,112,1424,0,True,False,False
0,1424,112,0,True,False,False
0,112,1133,0,True,False,False
0,1133,112,0,True,False,False
0,112,592,0,True,False,False
0,592,112,0,True,False,False
0,112,1553,0,True,False,False
0,1553,112,0,True,False,False
0,112,314,0,True,False,False
0,314,112,0,True,False,False
0,112,307,0,True,False,False
0,307,112,0,True,False,False
0,47,1403,0,True,False,False
0,1403,47,0,True,False,False
0,47,587,0,True,False,False
0,587,47,0,True,False,False
0,47,440,0,True,False,False
0,440,47,0,True,False,False
0,1071,384,0,True,False,False
0,384,1071,0,True,False,False
0,1071,1156,0,True,False,False
0,1156,1071,0,True,False,False
0,1071,4,0,True,False,False
0,4,1071,0,True,False,False
0,314,58,0,True,False,False
0,58,314,0,True,False,False
0,314,1163,0,True,False,False
0,1163,314,0,True,False,False
0,696,314,0,True,False,False
0,314,696,0,True,False,False
0,778,175,0,True,False,False
0,175,778,0,True,False,False
0,778,711,0,True,False,False
0,711,778,0,True,False,False
0,1133,1403,0,True,False,False
0,1403,1133,0,True,False,False
0,1133,58,0,True,False,False
0,58,1133,0,True,False,False
0,1133,1338,0,True,False,False
0,1338,1133,0,True,False,False
0,1133,1202,0,True,False,False
0,1202,1133,0,True,False,False
0,1133,701,0,True,False,False
0,701,1133,0,True,False,False
0,1553,311,0,True,False,False
0,311,1553,0,True,False,False
0,1447,489,0,True,False,False
0,489,1447,0,True,False,False
0,1447,1393,0,True,False,False
0,1393,1447,0,True,False,False
0,1447,495,0,True,False,False
0,495,1447,0,True,False,False
0,291,97,0,True,False,False
0,97,291,0,True,False,False
0,291,572,0,True,False,False
0,572,291,0,True,False,False
0,291,982,0,True,False,False
0,982,291,0,True,False,False
0,291,1198,0,True,False,False
0,1198,291,0,True,False,False
0,291,188,0,True,False,False
0,188,291,0,True,False,False
0,291,609,0,True,False,False
0,609,291,0,True,False,False
0,291,1047,0,True,False,False
0,1047,291,0,True,False,False
0,291,1562,0,True,False,False
0,1562,291,0,True,False,False
0,291,542,0,True,False,False
0,542,291,0,True,False,False
0,291,1122,0,True,False,False
0,1122,291,0,True,False,False
0,291,697,0,True,False,False
0,697,291,0,True,False,False
0,291,1194,0,True,False,False
0,1194,291,0,True,False,False
0,1294,532,0,True,False,False
0,532,1294,0,True,False,False
0,1294,481,0,True,False,False
0,481,1294,0,True,False,False
0,1294,1190,0,True,False,False
0,1190,1294,0,True,False,False
0,1227,139,0,True,False,False
0,139,1227,0,True,False,False
0,1227,1248,0,True,False,False
0,1248,1227,0,True,False,False
0,1227,153,0,True,False,False
0,153,1227,0,True,False,False
0,696,58,0,True,False,False
0,58,696,0,True,False,False
0,696,1468,0,True,False,False
0,1468,696,0,True,False,False
0,696,622,0,True,False,False
0,622,696,0,True,False,False
0,696,1163,0,True,False,False
0,1163,696,0,True,False,False
0,1424,1274,0,True,False,False
0,1274,1424,0,True,False,False
0,1094,126,0,True,False,False
0,126,1094,0,True,False,False
0,1094,588,0,True,False,False
0,588,1094,0,True,False,False
0,40,769,0,True,False,False
0,769,40,0,True,False,False
0,40,720,0,True,False,False
0,720,40,0,True,False,False
0,40,1542,0,True,False,False
0,1542,40,0,True,False,False
0,948,335,0,True,False,False
0,335,948,0,True,False,False
0,948,1293,0,True,False,False
0,1293,948,0,True,False,False
0,954,965,0,True,False,False
0,965,954,0,True,False,False
0,954,1355,0,True,False,False
0,1355,954,0,True,False,False
0,954,378,0,True,False,False
0,378,954,0,True,False,False
0,954,573,0,True,False,False
0,573,954,0,True,False,False
0,954,729,0,True,False,False
0,729,954,0,True,False,False
0,954,634,0,True,False,False
0,634,954,0,True,False,False
0,634,297,0,True,False,False
0,297,634,0,True,False,False
0,8,634,0,True,False,False
0,634,8,0,True,False,False
0,378,533,0,True,False,False
0,533,378,0,True,False,False
0,533,729,0,True,False,False
0,729,533,0,True,False,False
0,929,533,0,True,False,False
0,533,929,0,True,False,False
0,248,297,0,True,False,False
0,297,248,0,True,False,False
0,297,1569,0,True,False,False
0,1569,297,0,True,False,False
0,297,729,0,True,False,False
0,729,297,0,True,False,False
0,300,107,0,True,False,False
0,107,300,0,True,False,False
0,300,1029,0,True,False,False
0,1029,300,0,True,False,False
0,300,1166,0,True,False,False
0,1166,300,0,True,False,False
0,300,913,0,True,False,False
0,913,300,0,True,False,False
0,300,143,0,True,False,False
0,143,300,0,True,False,False
0,1403,502,0,True,False,False
0,502,1403,0,True,False,False
0,1403,440,0,True,False,False
0,440,1403,0,True,False,False
0,1102,1202,0,True,False,False
0,1202,1102,0,True,False,False
0,1202,669,0,True,False,False
0,669,1202,0,True,False,False
0,1202,1192,0,True,False,False
0,1192,1202,0,True,False,False
0,1166,1029,0,True,False,False
0,1029,1166,0,True,False,False
0,1166,913,0,True,False,False
0,913,1166,0,True,False,False
0,701,237,0,True,False,False
0,237,701,0,True,False,False
0,440,141,0,True,False,False
0,141,440,0,True,False,False
0,1538,558,0,True,False,False
0,558,1538,0,True,False,False
0,1538,715,0,True,False,False
0,715,1538,0,True,False,False
0,866,349,0,True,False,False
0,349,866,0,True,False,False
0,866,585,0,True,False,False
0,585,866,0,True,False,False
0,808,866,0,True,False,False
0,866,808,0,True,False,False
0,558,1178,0,True,False,False
0,1178,558,0,True,False,False
0,1192,350,0,True,False,False
0,350,1192,0,True,False,False
0,1102,1192,0,True,False,False
0,1192,1102,0,True,False,False
0,1029,107,0,True,False,False
0,107,1029,0,True,False,False
0,1208,278,0,True,False,False
0,278,1208,0,True,False,False
0,1208,1274,0,True,False,False
0,1274,1208,0,True,False,False
0,1208,902,0,True,False,False
0,902,1208,0,True,False,False
0,1274,592,0,True,False,False
0,592,1274,0,True,False,False
0,1274,733,0,True,False,False
0,733,1274,0,True,False,False
0,1181,534,0,True,False,False
0,534,1181,0,True,False,False
0,534,327,0,True,False,False
0,327,534,0,True,False,False
0,534,811,0,True,False,False
0,811,534,0,True,False,False
0,733,320,0,True,False,False
0,320,733,0,True,False,False
0,733,278,0,True,False,False
0,278,733,0,True,False,False
0,733,1139,0,True,False,False
0,1139,733,0,True,False,False
0,733,466,0,True,False,False
0,466,733,0,True,False,False
0,733,902,0,True,False,False
0,902,733,0,True,False,False
0,592,1139,0,True,False,False
0,1139,592,0,True,False,False
0,592,894,0,True,False,False
0,894,592,0,True,False,False
0,592,153,0,True,False,False
0,153,592,0,True,False,False
0,592,307,0,True,False,False
0,307,592,0,True,False,False
0,592,311,0,True,False,False
0,311,592,0,True,False,False
0,307,139,0,True,False,False
0,139,307,0,True,False,False
0,307,1338,0,True,False,False
0,1338,307,0,True,False,False
0,307,443,0,True,False,False
0,443,307,0,True,False,False
0,307,1103,0,True,False,False
0,1103,307,0,True,False,False
0,307,522,0,True,False,False
0,522,307,0,True,False,False
0,307,1163,0,True,False,False
0,1163,307,0,True,False,False
0,153,139,0,True,False,False
0,139,153,0,True,False,False
0,153,1248,0,True,False,False
0,1248,153,0,True,False,False
0,1102,350,0,True,False,False
0,350,1102,0,True,False,False
0,1102,669,0,True,False,False
0,669,1102,0,True,False,False
0,1102,663,0,True,False,False
0,663,1102,0,True,False,False
0,139,1517,0,True,False,False
0,1517,139,0,True,False,False
0,139,1502,0,True,False,False
0,1502,139,0,True,False,False
0,1248,1139,0,True,False,False
0,1139,1248,0,True,False,False
0,1248,146,0,True,False,False
0,146,1248,0,True,False,False
0,1248,1517,0,True,False,False
0,1517,1248,0,True,False,False
0,1248,498,0,True,False,False
0,498,1248,0,True,False,False
0,1248,1502,0,True,False,False
0,1502,1248,0,True,False,False
0,240,793,0,True,False,False
0,793,240,0,True,False,False
0,1531,240,0,True,False,False
0,240,1531,0,True,False,False
0,171,240,0,True,False,False
0,240,171,0,True,False,False
0,622,509,0,True,False,False
0,509,622,0,True,False,False
0,622,647,0,True,False,False
0,647,622,0,True,False,False
0,622,1468,0,True,False,False
0,1468,622,0,True,False,False
0,622,1144,0,True,False,False
0,1144,622,0,True,False,False
0,622,7,0,True,False,False
0,7,622,0,True,False,False
0,622,1347,0,True,False,False
0,1347,622,0,True,False,False
0,58,1468,0,True,False,False
0,1468,58,0,True,False,False
0,1468,1338,0,True,False,False
0,1338,1468,0,True,False,False
0,1163,1468,0,True,False,False
0,1468,1163,0,True,False,False
0,204,1010,0,True,False,False
0,1010,204,0,True,False,False
0,204,1236,0,True,False,False
0,1236,204,0,True,False,False
0,204,311,0,True,False,False
0,311,204,0,True,False,False
0,929,205,0,True,False,False
0,205,929,0,True,False,False
0,1590,929,0,True,False,False
0,929,1590,0,True,False,False
0,1225,1609,0,True,False,False
0,1609,1225,0,True,False,False
0,1225,522,0,True,False,False
0,522,1225,0,True,False,False
0,1225,237,0,True,False,False
0,237,1225,0,True,False,False
0,306,432,0,True,False,False
0,432,306,0,True,False,False
0,306,443,0,True,False,False
0,443,306,0,True,False,False
0,306,894,0,True,False,False
0,894,306,0,True,False,False
0,1236,1032,0,True,False,False
0,1032,1236,0,True,False,False
0,1236,311,0,True,False,False
0,311,1236,0,True,False,False
0,522,3,0,True,False,False
0,3,522,0,True,False,False
0,522,237,0,True,False,False
0,237,522,0,True,False,False
0,1293,1590,0,True,False,False
0,1590,1293,0,True,False,False
0,1590,1241,0,True,False,False
0,1241,1590,0,True,False,False
0,1500,1505,0,True,False,False
0,1505,1500,0,True,False,False
0,1505,396,0,True,False,False
0,396,1505,0,True,False,False
0,1505,890,0,True,False,False
0,890,1505,0,True,False,False
0,1505,251,0,True,False,False
0,251,1505,0,True,False,False
0,1163,7,0,True,False,False
0,7,1163,0,True,False,False
0,1163,1347,0,True,False,False
0,1347,1163,0,True,False,False
0,171,1531,0,True,False,False
0,1531,171,0,True,False,False
0,171,573,0,True,False,False
0,573,171,0,True,False,False
0,311,133,0,True,False,False
0,133,311,0,True,False,False
0,894,458,0,True,False,False
0,458,894,0,True,False,False
0,894,443,0,True,False,False
0,443,894,0,True,False,False
0,443,614,0,True,False,False
0,614,443,0,True,False,False
0,890,907,0,True,False,False
0,907,890,0,True,False,False
0,890,1327,0,True,False,False
0,1327,890,0,True,False,False
0,890,1416,0,True,False,False
0,1416,890,0,True,False,False
0,1327,248,0,True,False,False
0,248,1327,0,True,False,False
0,248,388,0,True,False,False
0,388,248,0,True,False,False
0,8,248,0,True,False,False
0,248,8,0,True,False,False
0,849,1325,0,True,False,False
0,1325,849,0,True,False,False
0,849,1245,0,True,False,False
0,1245,849,0,True,False,False
0,849,973,0,True,False,False
0,973,849,0,True,False,False
0,849,531,0,True,False,False
0,531,849,0,True,False,False
0,849,877,0,True,False,False
0,877,849,0,True,False,False
0,849,464,0,True,False,False
0,464,849,0,True,False,False
0,185,286,0,True,False,False
0,286,185,0,True,False,False
0,185,434,0,True,False,False
0,434,185,0,True,False,False
0,907,396,0,True,False,False
0,396,907,0,True,False,False
0,1569,907,0,True,False,False
0,907,1569,0,True,False,False
0,907,1241,0,True,False,False
0,1241,907,0,True,False,False
0,1293,317,0,True,False,False
0,317,1293,0,True,False,False
0,1531,793,0,True,False,False
0,793,1531,0,True,False,False
0,1531,46,0,True,False,False
0,46,1531,0,True,False,False
0,1531,573,0,True,False,False
0,573,1531,0,True,False,False
0,396,1344,0,True,False,False
0,1344,396,0,True,False,False
0,396,317,0,True,False,False
0,317,396,0,True,False,False
0,66,1234,0,True,False,False
0,1234,66,0,True,False,False
0,1327,1056,0,True,False,False
0,1056,1327,0,True,False,False
0,1327,1569,0,True,False,False
0,1569,1327,0,True,False,False
0,452,1500,0,True,False,False
0,1500,452,0,True,False,False
0,452,1344,0,True,False,False
0,1344,452,0,True,False,False
0,452,869,0,True,False,False
0,869,452,0,True,False,False
0,1500,1344,0,True,False,False
0,1344,1500,0,True,False,False
0,1500,564,0,True,False,False
0,564,1500,0,True,False,False
0,808,1176,0,True,False,False
0,1176,808,0,True,False,False
0,808,349,0,True,False,False
0,349,808,0,True,False,False
0,808,585,0,True,False,False
0,585,808,0,True,False,False
0,1569,205,0,True,False,False
0,205,1569,0,True,False,False
0,175,1580,0,True,False,False
0,1580,175,0,True,False,False
0,175,727,0,True,False,False
0,727,175,0,True,False,False
0,1344,335,0,True,False,False
0,335,1344,0,True,False,False
0,1181,327,0,True,False,False
0,327,1181,0,True,False,False
0,1181,811,0,True,False,False
0,811,1181,0,True,False,False
0,1181,934,0,True,False,False
0,934,1181,0,True,False,False
0,1181,1493,0,True,False,False
0,1493,1181,0,True,False,False
0,384,1355,0,True,False,False
0,1355,384,0,True,False,False
0,384,4,0,True,False,False
0,4,384,0,True,False,False
0,4,166,0,True,False,False
0,166,4,0,True,False,False
0,770,246,0,True,False,False
0,246,770,0,True,False,False
0,246,1146,0,True,False,False
0,1146,246,0,True,False,False
0,246,1126,0,True,False,False
0,1126,246,0,True,False,False
0,246,84,0,True,False,False
0,84,246,0,True,False,False
0,246,247,0,True,False,False
0,247,246,0,True,False,False
0,246,475,0,True,False,False
0,475,246,0,True,False,False
0,479,246,0,True,False,False
0,246,479,0,True,False,False
0,246,1152,0,True,False,False
0,1152,246,0,True,False,False
0,246,661,0,True,False,False
0,661,246,0,True,False,False
0,246,1306,0,True,False,False
0,1306,246,0,True,False,False
0,246,280,0,True,False,False
0,280,246,0,True,False,False
0,246,1613,0,True,False,False
0,1613,246,0,True,False,False
0,246,370,0,True,False,False
0,370,246,0,True,False,False
0,246,531,0,True,False,False
0,531,246,0,True,False,False
0,246,1589,0,True,False,False
0,1589,246,0,True,False,False
0,1056,1392,0,True,False,False
0,1392,1056,0,True,False,False
0,1056,1484,0,True,False,False
0,1484,1056,0,True,False,False
0,1056,761,0,True,False,False
0,761,1056,0,True,False,False
0,1056,205,0,True,False,False
0,205,1056,0,True,False,False
0,1056,605,0,True,False,False
0,605,1056,0,True,False,False
0,1056,606,0,True,False,False
0,606,1056,0,True,False,False
0,1056,247,0,True,False,False
0,247,1056,0,True,False,False
0,1056,675,0,True,False,False
0,675,1056,0,True,False,False
0,1056,1153,0,True,False,False
0,1153,1056,0,True,False,False
0,1056,399,0,True,False,False
0,399,1056,0,True,False,False
0,1056,299,0,True,False,False
0,299,1056,0,True,False,False
0,1056,1097,0,True,False,False
0,1097,1056,0,True,False,False
0,1056,1314,0,True,False,False
0,1314,1056,0,True,False,False
0,1056,569,0,True,False,False
0,569,1056,0,True,False,False
0,1056,1400,0,True,False,False
0,1400,1056,0,True,False,False
0,1056,1360,0,True,False,False
0,1360,1056,0,True,False,False
0,1056,86,0,True,False,False
0,86,1056,0,True,False,False
0,1056,624,0,True,False,False
0,624,1056,0,True,False,False
0,1056,184,0,True,False,False
0,184,1056,0,True,False,False
0,1056,1004,0,True,False,False
0,1004,1056,0,True,False,False
0,1056,577,0,True,False,False
0,577,1056,0,True,False,False
0,388,1056,0,True,False,False
0,1056,388,0,True,False,False
0,1056,462,0,True,False,False
0,462,1056,0,True,False,False
0,1056,65,0,True,False,False
0,65,1056,0,True,False,False
0,1056,1607,0,True,False,False
0,1607,1056,0,True,False,False
0,1056,356,0,True,False,False
0,356,1056,0,True,False,False
0,1056,267,0,True,False,False
0,267,1056,0,True,False,False
0,1056,597,0,True,False,False
0,597,1056,0,True,False,False
0,1056,463,0,True,False,False
0,463,1056,0,True,False,False
0,1056,1099,0,True,False,False
0,1099,1056,0,True,False,False
0,1056,268,0,True,False,False
0,268,1056,0,True,False,False
0,1056,135,0,True,False,False
0,135,1056,0,True,False,False
0,1056,816,0,True,False,False
0,816,1056,0,True,False,False
0,1056,1416,0,True,False,False
0,1416,1056,0,True,False,False
0,1194,183,0,True,False,False
0,183,1194,0,True,False,False
0,1194,394,0,True,False,False
0,394,1194,0,True,False,False
0,1194,908,0,True,False,False
0,908,1194,0,True,False,False
0,542,1194,0,True,False,False
0,1194,542,0,True,False,False
0,965,793,0,True,False,False
0,793,965,0,True,False,False
0,965,166,0,True,False,False
0,166,965,0,True,False,False
0,965,1580,0,True,False,False
0,1580,965,0,True,False,False
0,965,349,0,True,False,False
0,349,965,0,True,False,False
0,965,943,0,True,False,False
0,943,965,0,True,False,False
0,172,965,0,True,False,False
0,965,172,0,True,False,False
0,434,514,0,True,False,False
0,514,434,0,True,False,False
0,489,1436,0,True,False,False
0,1436,489,0,True,False,False
0,495,489,0,True,False,False
0,489,495,0,True,False,False
0,1338,502,0,True,False,False
0,502,1338,0,True,False,False
0,1338,1563,0,True,False,False
0,1563,1338,0,True,False,False
0,1338,237,0,True,False,False
0,237,1338,0,True,False,False
0,1338,1144,0,True,False,False
0,1144,1338,0,True,False,False
0,1338,669,0,True,False,False
0,669,1338,0,True,False,False
0,697,986,0,True,False,False
0,986,697,0,True,False,False
0,697,97,0,True,False,False
0,97,697,0,True,False,False
0,697,609,0,True,False,False
0,609,697,0,True,False,False
0,1361,362,0,True,False,False
0,362,1361,0,True,False,False
0,1361,448,0,True,False,False
0,448,1361,0,True,False,False
0,1361,514,0,True,False,False
0,514,1361,0,True,False,False
0,1361,145,0,True,False,False
0,145,1361,0,True,False,False
0,1361,934,0,True,False,False
0,934,1361,0,True,False,False
0,1330,1361,0,True,False,False
0,1361,1330,0,True,False,False
0,1361,172,0,True,False,False
0,172,1361,0,True,False,False
0,1542,448,0,True,False,False
0,448,1542,0,True,False,False
0,1542,720,0,True,False,False
0,720,1542,0,True,False,False
0,1520,286,0,True,False,False
0,286,1520,0,True,False,False
0,1520,514,0,True,False,False
0,514,1520,0,True,False,False
0,1520,1359,0,True,False,False
0,1359,1520,0,True,False,False
0,588,1045,0,True,False,False
0,1045,588,0,True,False,False
0,588,1594,0,True,False,False
0,1594,588,0,True,False,False
0,172,286,0,True,False,False
0,286,172,0,True,False,False
0,172,919,0,True,False,False
0,919,172,0,True,False,False
0,172,811,0,True,False,False
0,811,172,0,True,False,False
0,172,727,0,True,False,False
0,727,172,0,True,False,False
0,172,585,0,True,False,False
0,585,172,0,True,False,False
0,1245,1509,0,True,False,False
0,1509,1245,0,True,False,False
0,1245,385,0,True,False,False
0,385,1245,0,True,False,False
0,1245,1277,0,True,False,False
0,1277,1245,0,True,False,False
0,1245,1594,0,True,False,False
0,1594,1245,0,True,False,False
0,1245,615,0,True,False,False
0,615,1245,0,True,False,False
0,1245,1436,0,True,False,False
0,1436,1245,0,True,False,False
0,1047,572,0,True,False,False
0,572,1047,0,True,False,False
0,572,213,0,True,False,False
0,213,572,0,True,False,False
0,201,1529,0,True,False,False
0,1529,201,0,True,False,False
0,201,1509,0,True,False,False
0,1509,201,0,True,False,False
0,201,284,0,True,False,False
0,284,201,0,True,False,False
0,1562,441,0,True,False,False
0,441,1562,0,True,False,False
0,1562,739,0,True,False,False
0,739,1562,0,True,False,False
0,739,1134,0,True,False,False
0,1134,739,0,True,False,False
0,739,1406,0,True,False,False
0,1406,739,0,True,False,False
0,739,602,0,True,False,False
0,602,739,0,True,False,False
0,739,35,0,True,False,False
0,35,739,0,True,False,False
0,739,1127,0,True,False,False
0,1127,739,0,True,False,False
0,739,1583,0,True,False,False
0,1583,739,0,True,False,False
0,739,441,0,True,False,False
0,441,739,0,True,False,False
0,1122,739,0,True,False,False
0,739,1122,0,True,False,False
0,739,1387,0,True,False,False
0,1387,739,0,True,False,False
0,1175,739,0,True,False,False
0,739,1175,0,True,False,False
0,739,1099,0,True,False,False
0,1099,739,0,True,False,False
0,739,1476,0,True,False,False
0,1476,739,0,True,False,False
0,739,318,0,True,False,False
0,318,739,0,True,False,False
0,739,386,0,True,False,False
0,386,739,0,True,False,False
0,370,391,0,True,False,False
0,391,370,0,True,False,False
0,370,70,0,True,False,False
0,70,370,0,True,False,False
0,1122,370,0,True,False,False
0,370,1122,0,True,False,False
0,370,700,0,True,False,False
0,700,370,0,True,False,False
0,1416,1525,0,True,False,False
0,1525,1416,0,True,False,False
0,1416,991,0,True,False,False
0,991,1416,0,True,False,False
0,1416,1349,0,True,False,False
0,1349,1416,0,True,False,False
0,1416,43,0,True,False,False
0,43,1416,0,True,False,False
0,1416,1371,0,True,False,False
0,1371,1416,0,True,False,False
0,1416,1406,0,True,False,False
0,1406,1416,0,True,False,False
0,1416,500,0,True,False,False
0,500,1416,0,True,False,False
0,1416,1092,0,True,False,False
0,1092,1416,0,True,False,False
0,1416,427,0,True,False,False
0,427,1416,0,True,False,False
0,1416,1212,0,True,False,False
0,1212,1416,0,True,False,False
0,1416,424,0,True,False,False
0,424,1416,0,True,False,False
0,1416,1235,0,True,False,False
0,1235,1416,0,True,False,False
0,1416,288,0,True,False,False
0,288,1416,0,True,False,False
0,1416,722,0,True,False,False
0,722,1416,0,True,False,False
0,1416,190,0,True,False,False
0,190,1416,0,True,False,False
0,1416,528,0,True,False,False
0,528,1416,0,True,False,False
0,1416,1613,0,True,False,False
0,1613,1416,0,True,False,False
0,1416,927,0,True,False,False
0,927,1416,0,True,False,False
0,1416,1090,0,True,False,False
0,1090,1416,0,True,False,False
0,1416,846,0,True,False,False
0,846,1416,0,True,False,False
0,1416,674,0,True,False,False
0,674,1416,0,True,False,False
0,1416,832,0,True,False,False
0,832,1416,0,True,False,False
0,1416,1381,0,True,False,False
0,1381,1416,0,True,False,False
0,1416,818,0,True,False,False
0,818,1416,0,True,False,False
0,1416,912,0,True,False,False
0,912,1416,0,True,False,False
0,1416,551,0,True,False,False
0,551,1416,0,True,False,False
0,1416,1241,0,True,False,False
0,1241,1416,0,True,False,False
0,1416,251,0,True,False,False
0,251,1416,0,True,False,False
0,1416,105,0,True,False,False
0,105,1416,0,True,False,False
0,1416,1083,0,True,False,False
0,1083,1416,0,True,False,False
0,1416,1037,0,True,False,False
0,1037,1416,0,True,False,False
0,1416,951,0,True,False,False
0,951,1416,0,True,False,False
0,1416,1345,0,True,False,False
0,1345,1416,0,True,False,False
0,251,1112,0,True,False,False
0,1112,251,0,True,False,False
0,251,1149,0,True,False,False
0,1149,251,0,True,False,False
0,251,325,0,True,False,False
0,325,251,0,True,False,False
0,251,1134,0,True,False,False
0,1134,251,0,True,False,False
0,251,317,0,True,False,False
0,317,251,0,True,False,False
0,251,830,0,True,False,False
0,830,251,0,True,False,False
0,251,564,0,True,False,False
0,564,251,0,True,False,False
0,251,989,0,True,False,False
0,989,251,0,True,False,False
0,251,662,0,True,False,False
0,662,251,0,True,False,False
0,251,310,0,True,False,False
0,310,251,0,True,False,False
0,251,244,0,True,False,False
0,244,251,0,True,False,False
0,251,390,0,True,False,False
0,390,251,0,True,False,False
0,251,1429,0,True,False,False
0,1429,251,0,True,False,False
0,251,661,0,True,False,False
0,661,251,0,True,False,False
0,251,1373,0,True,False,False
0,1373,251,0,True,False,False
0,251,1084,0,True,False,False
0,1084,251,0,True,False,False
0,251,265,0,True,False,False
0,265,251,0,True,False,False
0,251,852,0,True,False,False
0,852,251,0,True,False,False
0,251,820,0,True,False,False
0,820,251,0,True,False,False
0,251,610,0,True,False,False
0,610,251,0,True,False,False
0,251,82,0,True,False,False
0,82,251,0,True,False,False
0,251,659,0,True,False,False
0,659,251,0,True,False,False
0,251,613,0,True,False,False
0,613,251,0,True,False,False
0,251,1557,0,True,False,False
0,1557,251,0,True,False,False
0,251,373,0,True,False,False
0,373,251,0,True,False,False
0,251,1142,0,True,False,False
0,1142,251,0,True,False,False
0,251,260,0,True,False,False
0,260,251,0,True,False,False
0,251,998,0,True,False,False
0,998,251,0,True,False,False
0,251,976,0,True,False,False
0,976,251,0,True,False,False
0,251,499,0,True,False,False
0,499,251,0,True,False,False
0,251,214,0,True,False,False
0,214,251,0,True,False,False
0,251,828,0,True,False,False
0,828,251,0,True,False,False
0,251,841,0,True,False,False
0,841,251,0,True,False,False
0,564,1076,0,True,False,False
0,1076,564,0,True,False,False
0,564,845,0,True,False,False
0,845,564,0,True,False,False
0,564,168,0,True,False,False
0,168,564,0,True,False,False
0,564,309,0,True,False,False
0,309,564,0,True,False,False
0,564,1224,0,True,False,False
0,1224,564,0,True,False,False
0,564,335,0,True,False,False
0,335,564,0,True,False,False
0,564,1234,0,True,False,False
0,1234,564,0,True,False,False
0,564,393,0,True,False,False
0,393,564,0,True,False,False
0,564,540,0,True,False,False
0,540,564,0,True,False,False
0,564,980,0,True,False,False
0,980,564,0,True,False,False
0,564,632,0,True,False,False
0,632,564,0,True,False,False
0,564,229,0,True,False,False
0,229,564,0,True,False,False
0,564,26,0,True,False,False
0,26,564,0,True,False,False
0,564,860,0,True,False,False
0,860,564,0,True,False,False
0,564,1413,0,True,False,False
0,1413,564,0,True,False,False
0,564,510,0,True,False,False
0,510,564,0,True,False,False
0,564,869,0,True,False,False
0,869,564,0,True,False,False
0,564,881,0,True,False,False
0,881,564,0,True,False,False
0,564,868,0,True,False,False
0,868,564,0,True,False,False
0,564,493,0,True,False,False
0,493,564,0,True,False,False
0,564,566,0,True,False,False
0,566,564,0,True,False,False
0,564,332,0,True,False,False
0,332,564,0,True,False,False
0,564,367,0,True,False,False
0,367,564,0,True,False,False
0,564,380,0,True,False,False
0,380,564,0,True,False,False
0,564,230,0,True,False,False
0,230,564,0,True,False,False
0,564,889,0,True,False,False
0,889,564,0,True,False,False
0,564,896,0,True,False,False
0,896,564,0,True,False,False
0,564,1605,0,True,False,False
0,1605,564,0,True,False,False
0,564,538,0,True,False,False
0,538,564,0,True,False,False
0,564,1057,0,True,False,False
0,1057,564,0,True,False,False
0,564,1589,0,True,False,False
0,1589,564,0,True,False,False
0,564,1002,0,True,False,False
0,1002,564,0,True,False,False
0,564,386,0,True,False,False
0,386,564,0,True,False,False
0,327,934,0,True,False,False
0,934,327,0,True,False,False
0,117,654,0,True,False,False
0,654,117,0,True,False,False
0,117,362,0,True,False,False
0,362,117,0,True,False,False
0,117,457,0,True,False,False
0,457,117,0,True,False,False
0,1332,117,0,True,False,False
0,117,1332,0,True,False,False
0,117,781,0,True,False,False
0,781,117,0,True,False,False
0,215,1178,0,True,False,False
0,1178,215,0,True,False,False
0,215,183,0,True,False,False
0,183,215,0,True,False,False
0,1563,215,0,True,False,False
0,215,1563,0,True,False,False
0,215,1546,0,True,False,False
0,1546,215,0,True,False,False
0,215,107,0,True,False,False
0,107,215,0,True,False,False
0,215,352,0,True,False,False
0,352,215,0,True,False,False
0,215,779,0,True,False,False
0,779,215,0,True,False,False
0,1186,1214,0,True,False,False
